family_id,split,role,interp_index,text,label,example_id,family_size,is_clean_family
train-02155,train,interpretation,4,just had a lively family debate about indian and global politics that's never fun,not_sarcastic,train-02155-interp4,5,True
train-02155,train,interpretation,5,just had a lively family debate about indian and global politics that's always depressing,not_sarcastic,train-02155-interp5,5,True
train-02156,train,original,0,just fucking love my life man fucking awesome,sarcastic,train-02156-orig,5,True
train-02156,train,interpretation,1,i hate my life it sucks,not_sarcastic,train-02156-interp1,5,True
train-02156,train,interpretation,2,i hate my life and it's not fucking awesome,not_sarcastic,train-02156-interp2,5,True
train-02156,train,interpretation,3,just fucking hate my life man fucking annoying,not_sarcastic,train-02156-interp3,5,True
train-02156,train,interpretation,4,just fucking hate my life fucking terrible,not_sarcastic,train-02156-interp4,5,True
train-02156,train,interpretation,5,just hate my life man aweful,not_sarcastic,train-02156-interp5,5,True
train-02157,train,original,0,just called that pitching change seconds before the asu coach pulled martinez see i can talk the sports,sarcastic,train-02157-orig,10,False
train-02157,train,interpretation,1,just called that pitching change seconds before the asu coach pulled martinez see i can talk the sports,not_sarcastic,train-02157-interp1,10,False
train-02157,train,interpretation,2,i too can make obvious sport calls like everyone else,not_sarcastic,train-02157-interp2,10,False
train-02157,train,interpretation,3,just sent back that pitching change seconds before the asu coach pulled martinez see i can not talk the sports,not_sarcastic,train-02157-interp3,10,False
train-02157,train,interpretation,4,i'm pretending i care about sports when in fact i don't,not_sarcastic,train-02157-interp4,10,False
train-02157,train,interpretation,5,just called that pitching change seconds before the asu coach pulled martinez disaster,not_sarcastic,train-02157-interp5,10,False
train-02157,train,interpretation,6,just called that pitching change seconds before the asu coach pulled martinez see i can talk the sports,not_sarcastic,train-02157-interp6,10,False
train-02157,train,interpretation,7,i too can make obvious sport calls like everyone else,not_sarcastic,train-02157-interp7,10,False
train-02157,train,interpretation,8,just didn t call that pitching change seconds before the asu coach pulled martinez see i cannot talk the sports,not_sarcastic,train-02157-interp8,10,False
train-02157,train,interpretation,9,i'm pretending i care about sports when in fact i don't,not_sarcastic,train-02157-interp9,10,False
train-02157,train,interpretation,10,just called that pitching change seconds before the asu coach pulled martinez disaster,not_sarcastic,train-02157-interp10,10,False
train-02158,train,original,0,just ate mcdonalds i have mcfallen in love i feel great,sarcastic,train-02158-orig,10,False
train-02158,train,interpretation,1,i don't feel well after eating mcdonalds,not_sarcastic,train-02158-interp1,10,False
train-02158,train,interpretation,2,i hate myself for my food choices,not_sarcastic,train-02158-interp2,10,False
train-02158,train,interpretation,3,just ate mcdonalds i haven't mcfallen in love i feel annoying,not_sarcastic,train-02158-interp3,10,False
train-02158,train,interpretation,4,i regret eating this meal at mcdonalds,not_sarcastic,train-02158-interp4,10,False
train-02158,train,interpretation,5,i feel disgusted after eating at mcdonald's,not_sarcastic,train-02158-interp5,10,False
train-02158,train,interpretation,6,i don't feel well after eating mcdonalds,not_sarcastic,train-02158-interp6,10,False
train-02158,train,interpretation,7,i hate myself for my food choices,not_sarcastic,train-02158-interp7,10,False
train-02158,train,interpretation,8,just ate mcdonalds i haven't mcfallen in love i feel annoying,not_sarcastic,train-02158-interp8,10,False
train-02158,train,interpretation,9,i regret eating this meal at mcdonalds,not_sarcastic,train-02158-interp9,10,False
train-02158,train,interpretation,10,i feel disgusted after eating at mcdonald's,not_sarcastic,train-02158-interp10,10,False
train-02159,train,original,0,just a perfect ending to a great day,sarcastic,train-02159-orig,5,True
train-02159,train,interpretation,1,bad ending to a bad day,not_sarcastic,train-02159-interp1,5,True
train-02159,train,interpretation,2,a horrible ending to a crap day,not_sarcastic,train-02159-interp2,5,True
train-02159,train,interpretation,3,just a bad ending to a bad day,not_sarcastic,train-02159-interp3,5,True
train-02159,train,interpretation,4,today sucked,not_sarcastic,train-02159-interp4,5,True
train-02159,train,interpretation,5,the worst ending to a bad day,not_sarcastic,train-02159-interp5,5,True
train-02160,train,original,0,joy a parking ticket just what i needed so tired i forgot to put my permit in the window,sarcastic,train-02160-orig,5,True
train-02160,train,interpretation,1,i didn't want a ticket,not_sarcastic,train-02160-interp1,5,True
train-02160,train,interpretation,2,i'm not happy with the parking ticket i got for parking where i shouldn't have,not_sarcastic,train-02160-interp2,5,True
train-02160,train,interpretation,3,no joy a parking ticket just what i didn t need i forgot to put my permit in the window,not_sarcastic,train-02160-interp3,5,True
train-02160,train,interpretation,4,i hate getting parking tickets,not_sarcastic,train-02160-interp4,5,True
train-02160,train,interpretation,5,bummer a parking ticket just what i didn't need,not_sarcastic,train-02160-interp5,5,True
train-02161,train,original,0,joey logano penalty ? i'm totally devastated by that,sarcastic,train-02161-orig,5,True
train-02161,train,interpretation,1,yay joey lagano penalty,not_sarcastic,train-02161-interp1,5,True
train-02161,train,interpretation,2,i'm not devastated by that penalty he deserves it,not_sarcastic,train-02161-interp2,5,True
train-02161,train,interpretation,3,joey logano penalty ? i'm totally happy for that,not_sarcastic,train-02161-interp3,5,True
train-02161,train,interpretation,4,joey logano finally got what he deserved,not_sarcastic,train-02161-interp4,5,True
train-02161,train,interpretation,5,joey logano penalty ? i'm so happy,not_sarcastic,train-02161-interp5,5,True
train-02162,train,original,0,jet lag is cool wide awake at 4 15 may be the best feeling,sarcastic,train-02162-orig,5,True
train-02162,train,interpretation,1,i hate jet lag,not_sarcastic,train-02162-interp1,5,True
train-02162,train,interpretation,2,jet lag sucks and i don't want to be awake,not_sarcastic,train-02162-interp2,5,True
train-02162,train,interpretation,3,jet lag is bad wide awake at 4 15 may be the worst feeling,not_sarcastic,train-02162-interp3,5,True
train-02162,train,interpretation,4,jet lag screws up my sleep schedule,not_sarcastic,train-02162-interp4,5,True
train-02162,train,interpretation,5,jet lag is so uncool wide awake at 4 15 may be the worst feeling,not_sarcastic,train-02162-interp5,5,True
train-02163,train,original,0,jesus pro's boxing at the olympics that's a good idea,sarcastic,train-02163-orig,5,True
train-02163,train,interpretation,1,pros boxing at the olympics is a bad idea,not_sarcastic,train-02163-interp1,5,True
train-02163,train,interpretation,2,the pros are going to kill everyone this was a bad idea,not_sarcastic,train-02163-interp2,5,True
train-02163,train,interpretation,3,jesus pro's boxing at the olympics that's a worst idea,not_sarcastic,train-02163-interp3,5,True
train-02163,train,interpretation,4,boxing is going to get violent,not_sarcastic,train-02163-interp4,5,True
train-02163,train,interpretation,5,olympics should not allow pro boxers,not_sarcastic,train-02163-interp5,5,True
train-02164,train,original,0,ive been very productive today,sarcastic,train-02164-orig,5,True
train-02164,train,interpretation,1,i have not been productive today,not_sarcastic,train-02164-interp1,5,True
train-02164,train,interpretation,2,i have no been productive at all today,not_sarcastic,train-02164-interp2,5,True
train-02164,train,interpretation,3,i have not been very productive today,not_sarcastic,train-02164-interp3,5,True
train-02164,train,interpretation,4,i did nothing today,not_sarcastic,train-02164-interp4,5,True
train-02164,train,interpretation,5,i have done almost nothing today,not_sarcastic,train-02164-interp5,5,True
train-02165,train,original,0,its very annoying when people use big words just to make themselves look perspicacious,sarcastic,train-02165-orig,5,True
train-02165,train,interpretation,1,its very annoying when people use big words just to make themselves look perspicacious,not_sarcastic,train-02165-interp1,5,True
train-02165,train,interpretation,2,using big words is fun,not_sarcastic,train-02165-interp2,5,True
train-02165,train,interpretation,3,its great when people use small words just to make themselves look abtuse,not_sarcastic,train-02165-interp3,5,True
train-02165,train,interpretation,4,people like to show off,not_sarcastic,train-02165-interp4,5,True
train-02165,train,interpretation,5,its very annoying when people use big words just to make themselves look perspicacious,not_sarcastic,train-02165-interp5,5,True
train-02166,train,original,0,its real awsome that we get to play an extra inning game on a day our starter goes 2 innings,sarcastic,train-02166-orig,5,True
train-02166,train,interpretation,1,it sucks going in to extra innings when your starter only pitched 2,not_sarcastic,train-02166-interp1,5,True
train-02166,train,interpretation,2,its sucks that we get to play an extra inning game on a day our starter goes 2 innings,not_sarcastic,train-02166-interp2,5,True
train-02166,train,interpretation,3,its not awsome that we get to play an extra inning game on a day our starter goes 2 innings,not_sarcastic,train-02166-interp3,5,True
train-02166,train,interpretation,4,i wasn't prepared for the game to go longer,not_sarcastic,train-02166-interp4,5,True
train-02166,train,interpretation,5,its really aweful that we get to play an extra inning game on a day our starter goes 2 innings,not_sarcastic,train-02166-interp5,5,True
train-02167,train,original,0,italian ultras are the worst in the world,sarcastic,train-02167-orig,5,True
train-02167,train,interpretation,1,italian ultras are the worst in the world,not_sarcastic,train-02167-interp1,5,True
train-02167,train,interpretation,2,italian ultras are the best in the world,not_sarcastic,train-02167-interp2,5,True
train-02167,train,interpretation,3,italian ultras are the best in the world,not_sarcastic,train-02167-interp3,5,True
train-02167,train,interpretation,4,italian ultras are the best in the world,not_sarcastic,train-02167-interp4,5,True
