example_id,family_id,role,interp_index,text,label
train-01930-interp1,train-01930,interpretation,1,people who writes you as ew or uew tell me about the great difference you brought to the world,not_sarcastic
train-01930-interp2,train-01930,interpretation,2,people who writes you as ew or uew tell me about the great difference you brought to the world,not_sarcastic
train-01931-orig,train-01931,original,0,people who call before 10 am are my favorite kind of people,sarcastic
train-01931-interp1,train-01931,interpretation,1,i don't like calls before 10 am,not_sarcastic
train-01931-interp2,train-01931,interpretation,2,anyone who calls me before 10 is scum and i hate them,not_sarcastic
train-01932-orig,train-01932,original,0,people waving mexican flags attacking a woman is surely doing to help the clinton cause,sarcastic
train-01932-interp1,train-01932,interpretation,1,those people waving mexican flags have nothing to do with the clinton campaign,not_sarcastic
train-01932-interp2,train-01932,interpretation,2,that's not going to help clinton at all,not_sarcastic
train-01933-orig,train-01933,original,0,people talkin ' bout is jon snow alive or how was this years bbma and i'm here like i could really do something with a burger,sarcastic
train-01933-interp1,train-01933,interpretation,1,people talkin ' bout is jon snow alive or how was this years bbma and i'm here like i could really do something with a burger,not_sarcastic
train-01933-interp2,train-01933,interpretation,2,i don't care about game of thrones,not_sarcastic
train-01934-orig,train-01934,original,0,penguins really worked hard for those goals,sarcastic
train-01934-interp1,train-01934,interpretation,1,penguins didn't work hard to score,not_sarcastic
train-01934-interp2,train-01934,interpretation,2,penguins were gifted those goals,not_sarcastic
train-01935-orig,train-01935,original,0,pen is mightier than the sword it's true coz captions like haters gonna hate damage our brains more than any sword ever can,sarcastic
train-01935-interp1,train-01935,interpretation,1,pen is mightier than the sword it's true coz captions like haters gonna hate damage our brains more than any sword ever can,not_sarcastic
train-01935-interp2,train-01935,interpretation,2,pen is mightier than the sword it's true coz captions like haters gonna hate damage our brains more than any sword ever can,not_sarcastic
train-01936-orig,train-01936,original,0,party hard this friday,sarcastic
train-01936-interp1,train-01936,interpretation,1,didn't party hard this friday,not_sarcastic
train-01936-interp2,train-01936,interpretation,2,i'm going to bed early this friday,not_sarcastic
train-01937-orig,train-01937,original,0,part time job full time gainz,sarcastic
train-01937-interp1,train-01937,interpretation,1,part time job doesn't give full time pay,not_sarcastic
train-01937-interp2,train-01937,interpretation,2,i'm not making much money,not_sarcastic
train-01938-orig,train-01938,original,0,parents just picked up and decided to go golf in arizona for the weekend awesome good for them,sarcastic
train-01938-interp1,train-01938,interpretation,1,parents just picked up and decided to go golf in arizona for the weekend i wish i could go too,not_sarcastic
train-01938-interp2,train-01938,interpretation,2,my parents suck and i'm not happy about being left behind,not_sarcastic
train-01939-orig,train-01939,original,0,our neighbour from bavaria decided at fucking 5 30 am to mow the lawn i guess he's jetlagged or something,sarcastic
train-01939-interp1,train-01939,interpretation,1,our neighbour from bavaria decided at fucking 5 30 am to mow the lawn i guess he's jetlagged or something,not_sarcastic
train-01939-interp2,train-01939,interpretation,2,don't mow your lawn at 5 30 am jerk,not_sarcastic
train-01940-orig,train-01940,original,0,other than enforcing quotas that's worked well the anc wants adverts to be ' good for society ',sarcastic
train-01940-interp1,train-01940,interpretation,1,enforcing quotas has not worked,not_sarcastic
train-01940-interp2,train-01940,interpretation,2,that didn't work well,not_sarcastic
train-01941-orig,train-01941,original,0,ooh a card game,sarcastic
train-01941-interp1,train-01941,interpretation,1,boo a card game,not_sarcastic
train-01941-interp2,train-01941,interpretation,2,i'm not excited for a card game,not_sarcastic
train-01942-orig,train-01942,original,0,one rh for the night fresh from factory hahaha ang lamig super,sarcastic
train-01942-interp1,train-01942,interpretation,1,it's super cold so not fresh from the factory,not_sarcastic
train-01942-interp2,train-01942,interpretation,2,one rh for the night fresh from factory hahaha ang lamig super,not_sarcastic
train-01943-orig,train-01943,original,0,one of my favourite pick up line is wow you have good form for a girl,sarcastic
train-01943-interp1,train-01943,interpretation,1,i don't like sexist pick up lines,not_sarcastic
train-01943-interp2,train-01943,interpretation,2,this is a horrible pick up line don't use it,not_sarcastic
train-01944-orig,train-01944,original,0,one more shoutout to psvrgamer for being one of those people who just want to grow their own channels and not support others,sarcastic
train-01944-interp1,train-01944,interpretation,1,thanks for not supporting other people's channels,not_sarcastic
train-01944-interp2,train-01944,interpretation,2,thank you psvrgamer for supporting others and not being only self serving,not_sarcastic
train-01945-orig,train-01945,original,0,on your way out the door for work is a great time to find out all the umbrellas are missing including yours,sarcastic
train-01945-interp1,train-01945,interpretation,1,on your way out the door for work is a bad time to find out all the umbrellas are missing including yours,not_sarcastic
train-01945-interp2,train-01945,interpretation,2,it's bad to find that your umbrellas gone when you try to go home,not_sarcastic
train-01946-orig,train-01946,original,0,on the way to lowe's for pantry shelving yay,sarcastic
train-01946-interp1,train-01946,interpretation,1,not excited to get pantry shelving today,not_sarcastic
train-01946-interp2,train-01946,interpretation,2,my day is not very exciting,not_sarcastic
train-01947-orig,train-01947,original,0,on that note i'm an email machine today very productive,sarcastic
train-01947-interp1,train-01947,interpretation,1,i'm not being productive today,not_sarcastic
train-01947-interp2,train-01947,interpretation,2,too many emails is making it hard to get anything done,not_sarcastic
train-01948-orig,train-01948,original,0,on bus to city cus i missed last bus home from mq perks of living in a hole yay,sarcastic
train-01948-interp1,train-01948,interpretation,1,not excited to have missed the bus,not_sarcastic
train-01948-interp2,train-01948,interpretation,2,i hate living here where i miss the last bus,not_sarcastic
train-01949-orig,train-01949,original,0,omg rain 0,sarcastic
train-01949-interp1,train-01949,interpretation,1,we knew it was going to rain,not_sarcastic
train-01949-interp2,train-01949,interpretation,2,more rain,not_sarcastic
train-01950-orig,train-01950,original,0,omg kylie jenner is like so perfect she's such a great role model,sarcastic
train-01950-interp1,train-01950,interpretation,1,kylie jenner is a bad role model,not_sarcastic
train-01950-interp2,train-01950,interpretation,2,kylie jenner is a horrible person and should not be a role model for anyone,not_sarcastic
train-01951-orig,train-01951,original,0,omg i am so excited for the euro's,sarcastic
train-01951-interp1,train-01951,interpretation,1,i am not excited for the euros,not_sarcastic
train-01951-interp2,train-01951,interpretation,2,i'm not excited for the euros,not_sarcastic
train-01952-orig,train-01952,original,0,omg 0 is perez going to win ? ? ? D,sarcastic
train-01952-interp1,train-01952,interpretation,1,we knew perez was going to win,not_sarcastic
train-01952-interp2,train-01952,interpretation,2,no duh perez is going to win,not_sarcastic
train-01953-orig,train-01953,original,0,okay great way to start my day great just great thanks a lot included,sarcastic
train-01953-interp1,train-01953,interpretation,1,bad start to the day,not_sarcastic
train-01953-interp2,train-01953,interpretation,2,not ok horrible way to start my day this sucks fuck you,not_sarcastic
train-01954-orig,train-01954,original,0,ok blame it on the terrorists the fact that there's absolutely no gun control has nothing to do with what happened in orlando,sarcastic
train-01954-interp1,train-01954,interpretation,1,lack of gun control is why orlando happened,not_sarcastic
train-01954-interp2,train-01954,interpretation,2,gun control could have stopped this tragedy,not_sarcastic
train-01955-orig,train-01955,original,0,oil sugar and caffeine brilliant sean i love your diet tonight,sarcastic
train-01955-interp1,train-01955,interpretation,1,oil sugar and caffeine bad sean i hate your diet tonight,not_sarcastic
train-01955-interp2,train-01955,interpretation,2,oil sugar and caffeine dammit sean i hate your diet tonight,not_sarcastic
train-01956-orig,train-01956,original,0,ohnoes verlisify fans that live on his every word have me all figured out whatever shall i do ?,sarcastic
train-01956-interp1,train-01956,interpretation,1,verlisify fans don't have me figured out,not_sarcastic
train-01956-interp2,train-01956,interpretation,2,verlisify fans don't have me figured out,not_sarcastic
train-01957-orig,train-01957,original,0,ohhhh atlanta how i love your traffic,sarcastic
train-01957-interp1,train-01957,interpretation,1,i hate atlanta traffic,not_sarcastic
train-01957-interp2,train-01957,interpretation,2,i hate atlanta traffic,not_sarcastic
train-01958-orig,train-01958,original,0,oh my favorite time of year fireworks outside the window,sarcastic
train-01958-interp1,train-01958,interpretation,1,i don't like fireworks outside the window,not_sarcastic
