example_id,category,source_file,raw_id,text,label,dup_group_id,label_conflict
HYP-1069,HYP,HYP-sarc-notsarc.csv,1069,"see simone sweetie that's what i've been talking about. as far as you're concerned liberals are capable of doing absolutely no wrong. even the child raping mayor doesn't get a second look from you. people like you have made left-wing liberals into your religion and you see obama as your veritable messiah. obama could sign an executive order calling for the extermination of 10 million christians, jews and catholics in an effort to wage war on bitter religion clingers and you wouldn't so much as bat an eye at the idea. you really shouldn't so blindly give out your trust to one particular political party dearie. it'll betray you every single time and you'll be too engrained to know what to do. that's why i'm an independent.",sarcastic,5559,False
HYP-1070,HYP,HYP-sarc-notsarc.csv,1070,http://www.eurekalert.org/pub_releas...-usd072606.php and that which is a press release and is thus in the range of your scholary skills should provide you with some additonal food for thought. unless of course you consider fishes to have limbs rather than fins and unless you think fish have digits like humans etc.,sarcastic,2567,False
HYP-1071,HYP,HYP-sarc-notsarc.csv,1071,gee golly that's fantastic! and how might i go about doing that?,sarcastic,2126,False
HYP-1072,HYP,HYP-sarc-notsarc.csv,1072,"i probably wasted time creating this debate. everyone knows blacks commit more crime than other races. who in their right mind is going to argue with that? oh wait, aveskde would argue with a sign post if it was crucial to holding his fantastical world-view together, maybe he'll bite. :)  you're projecting. you'll find that few things enrage me or emotionally motivate me.",sarcastic,3078,False
HYP-1073,HYP,HYP-sarc-notsarc.csv,1073,"are you really that christian-abused that you have never read the jubelees? have you never read any of the scriptures that are not contained in the bible?  i hate to be the one to inform you, but there are a whole ton of scriptures that were excluded from the biblical compendiumn. try doing your own research and stop expecting others to do it for you.  i didn't 'dream up' the story of jesus tossing his friend off the roof, it's real...look it up! and i hate to remind you, but i'm agnostic. so belief in ghosts and spirits is reserved for physical proof. since ghosts and spirits are non-corporal it's highly doubtful to me that a baby could ever have been concieved without outside help.  man, you guys will believe anything as long as it's written in that ancient book, hun?",sarcastic,1059,False
HYP-1074,HYP,HYP-sarc-notsarc.csv,1074,what the? lmaorolf wow... easy i'm sorry but let me catch my breath... oh man you really are a card... if you couldn't tell my entire post was a joke you dimwitted nut job. always scrounging the bottom of the barrel for anything to use for ammo... did you stuff your brain in the cannon as well before you fired? and fyi i say hun to well almost all my friends as a joke... they know i'm gay but not flaming by any means and they get a kick out of it so lighten up and get the crucifix out of your hand and put it back on the wall alright?,sarcastic,7833,False
HYP-1075,HYP,HYP-sarc-notsarc.csv,1075,"i'm a communist and i like pie emoticonxdonno how dare you. i'm almost offended but am so intrigued by your avatar that i get a happy feeling inside and forget about it. but please, next time, please consider the communists when using them as an insult. emoticonxgood *although this post is mostly sarcastic, i am being a little bit serious.",sarcastic,3367,False
HYP-1078,HYP,HYP-sarc-notsarc.csv,1078,"gee, i'm just bowled over by your mature and articulate counterargument.emoticonxrolleyes we all know genitals have nothing to do with sex.",sarcastic,2133,False
HYP-1079,HYP,HYP-sarc-notsarc.csv,1079,"only you would consider accepting donations equivalent to charging a fee moose. as if the two are at all similar. after all, one is a mandatory charge, while the other is an optional donation.  and i'm not going to defend the rapture at all, but don't you think it's a bit premature to assume it will never happen?",sarcastic,5212,False
HYP-1080,HYP,HYP-sarc-notsarc.csv,1080,"wow. i'm not really that surprised at something like this happening. most anti-gay bigots i've met seem rather petty, and i wouldn't put it above many of them to attack a person like this. and boy, this really shows these 'christians' sure know how to follow christ's teachings. emoticonxrolleyes",sarcastic,8249,False
HYP-1081,HYP,HYP-sarc-notsarc.csv,1081,i'm not surprised. that's a typical response when someone calls your bluff. waxy,sarcastic,3438,True
HYP-1083,HYP,HYP-sarc-notsarc.csv,1083,"i obfuscated nothing. actually, it's not 'different' at all in that there is nothing in the gay article that is shown wrong or incorrect. so much for your 'obfuscation'... and predictably, absolutely no link from you... what have you got to hide? considering the typical rampant fraud committed when christians attempt a lot of these 'petitions' against civil unions, i'm not surprised there were some recognized as invalid. here is a video on the techniques that were used in massachusetts. http://www.youtube.com/watch?v=smgua...eature=related",sarcastic,3069,False
HYP-1084,HYP,HYP-sarc-notsarc.csv,1084,"wait so being bullied is infringing on your rights? well no duh but if i 'bucko' have to deal with it on a daily basis just for the fact that i'm slightly different i'm not surprised someone has to deal with it for their sexuality. and if they just dealt with the fact they were gay, accepted it and realized that other people aren't the end all and be all, that they'd eventually find people who accepted them for who they were and that high school wasn't the world maybe they'd still be alive.",sarcastic,7228,False
HYP-1086,HYP,HYP-sarc-notsarc.csv,1086,"i think you're not understanding me. skin color is genetic. you are saying the skin color represents genes. ...we're arguing for the same thing. i know, i'm shocked.",sarcastic,3262,False
HYP-1090,HYP,HYP-sarc-notsarc.csv,1090,i'm surprised theodore roosevelt hasn't come back to kick some major @$$. how many other presidents to you know that got shot and still delivered their speech before going to the hospital? if andrew jackson were still around he'd literally be beating these anti-gun fanatics over the head with his hickory cane. you don't get much more serious than a president who said one of this greatest regrets was not killing his own vice president when he had the chance.,sarcastic,3493,False
HYP-1091,HYP,HYP-sarc-notsarc.csv,1091,"if the federal government wants to pay for it, fine. the federal government has no business telling private insurance companies how to run their business. especially if they have religious ties. i'm surprised anyone wanted to put their dick inside your rotted out pussy.",sarcastic,3603,False
HYP-1092,HYP,HYP-sarc-notsarc.csv,1092,"you are brainwashed, actually. i'm surprised you can't see that. i mean really, pretend you are an atheist. if you read what you just wrote, you'd think you're brainwashed too.",sarcastic,8589,False
HYP-1094,HYP,HYP-sarc-notsarc.csv,1094,"it's just fabulous that unity amongst republicans can disrupt a democratic process for a fair and honest election. republicans have their candidate. mccain is a shoe-in. so now some republicans can turn their focus to disrupting the democrats process. i am amused that the party that espouses 'family values' doesn't include honesty as one of those family values. i have yet to hear of any republican condemning such acts. i guess 'do what you can to ensure a victory' is 'moral' now... and on the flip side, for any democrats voting to disrupt the republican primary process, they are equally repugnant. but at the same time, i haven't heard anybody as high level as 'limbaugh' advocating what he just did. (i don't typically listen to the punditry crowd (with some exceptions), so what i haven't heard may not be a good authority.)",sarcastic,3946,False
HYP-1097,HYP,HYP-sarc-notsarc.csv,1097,the ones that make you stupid. you are so passionate about this thing that your judgment is impaired. i am kind surprised that you let your emotions influence your quest for truth. atlas shrugged is as dangerous as the bible and people like you are as bad as religious fundamentalists.,sarcastic,6689,False
HYP-1098,HYP,HYP-sarc-notsarc.csv,1098,"'the guy is an idiot' he's a kid cut him some fucking slack, he might not have a suitably refined message, and he may able to correctly articulate his position but im sure he knows why he's there. '.i would suspect if most were interviews they would say the same thing.' why i am not surprised, you obviously wouldn't think for second that maybe the tv went around interviewing lots of people in order to find a flaky guy they could single and use to defame the movement, that thought could never enter your mind? what you think thats not how tv stations work? 'they want people to work for them....support them. they are moochers' the majority of them have jobs, what the fuck are you talking about, your small minded bigoted position is as clear as ever, you would have been a fine nazi.",sarcastic,55,False
