family_id,interp_rank,interpretation_text,original_text,n_models_flagged_sarcastic,which_models_flagged,pred_M1,pred_M2,pred_M3,pred_M4,pred_M5,pred_M6,word_length,char_length,has_question_mark,has_exclamation_mark,has_all_caps_word,uppercase_char_fraction,vader_compound,qualitative_tags,notes
test-00115,2,don't say too much when you don't need to,because 4 lines is so much better when 2 would do,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,9,41,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00131,4,the weather isn't great today,at least it's great weather to be driving to cambridge in,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,5,29,False,False,False,0.0,-0.5096,flat_delivery_candidate;short_ambiguous_candidate,
test-00113,5,because there's not much virtue to begin with in bigtime college athletics,because there's so much virtue to begin with in bigtime college athletics,1,M4,not_sarcastic,not_sarcastic,not_sarcastic,sarcastic,not_sarcastic,not_sarcastic,12,74,False,False,False,0.0,-0.3252,flat_delivery_candidate,
test-00108,1,i don't like being forgotten,being forgotten is awesome it makes me feel warm and fuzzy inside,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,5,28,False,False,False,0.0,-0.1139,flat_delivery_candidate;short_ambiguous_candidate,
test-00113,3,because there's not much virtue to begin with in bigtime college athletics,because there's so much virtue to begin with in bigtime college athletics,1,M4,not_sarcastic,not_sarcastic,not_sarcastic,sarcastic,not_sarcastic,not_sarcastic,12,74,False,False,False,0.0,-0.3252,flat_delivery_candidate,
test-00111,3,been close to my computer so just wondering if there's nothing going on in the grain markets today ?,been away from my computer so just wondering if there's any thing going on in the grain markets today ?,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,19,100,True,False,False,0.0,0.0,rhetorical_question_candidate,
test-00111,2,seems to be a lot of folks posting about the grains market,been away from my computer so just wondering if there's any thing going on in the grain markets today ?,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,12,58,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00111,1,been away from my computer so just wondering if there's any thing going on in the grain markets today ?,been away from my computer so just wondering if there's any thing going on in the grain markets today ?,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,20,103,True,False,False,0.0,0.0,rhetorical_question_candidate,
test-00132,2,he was disgusted by my story,at a padres game and i'm trying to explain the fascinating history of cannibalism i learned today to k he's never loved me more,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,6,28,False,False,False,0.0,-0.5267,flat_delivery_candidate;short_ambiguous_candidate,
test-00190,2,the clients letter was not nice at all,a client already pissed me off at early morning with his wonderful nice letter to me well the letter was under the belt line like,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,8,38,False,False,False,0.0,-0.3252,flat_delivery_candidate,
test-00109,4,i hate religion and i hate how my parents are forcing their beliefs down on me,being born to your parents religion is the first time you agreed to teams and conditions without reading them,1,M2,not_sarcastic,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,16,78,False,False,False,0.0,-0.8126,flat_delivery_candidate,
test-00190,4,some clients need to treat people better,a client already pissed me off at early morning with his wonderful nice letter to me well the letter was under the belt line like,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,7,40,False,False,False,0.0,0.6808,flat_delivery_candidate;positive_surface_wording_candidate,
test-00190,7,the clients letter was not nice at all,a client already pissed me off at early morning with his wonderful nice letter to me well the letter was under the belt line like,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,8,38,False,False,False,0.0,-0.3252,flat_delivery_candidate,
test-00108,4,being forgotten makes me feel bad,being forgotten is awesome it makes me feel warm and fuzzy inside,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,6,33,False,False,False,0.0,-0.6597,flat_delivery_candidate;short_ambiguous_candidate,
test-00190,9,some clients need to treat people better,a client already pissed me off at early morning with his wonderful nice letter to me well the letter was under the belt line like,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,7,40,False,False,False,0.0,0.6808,flat_delivery_candidate;positive_surface_wording_candidate,
test-00191,1,unhappy people going to ldn today,a beautiful start to the week lots of happy smiling people going to ldn today,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,6,33,False,False,False,0.0,-0.4215,flat_delivery_candidate;short_ambiguous_candidate,
test-00108,2,i hate being forgotten,being forgotten is awesome it makes me feel warm and fuzzy inside,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,4,22,False,False,False,0.0,-0.6808,flat_delivery_candidate;short_ambiguous_candidate,
test-00076,4,they never called me,call me when you need me okay ?,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,4,20,False,False,False,0.0,0.0,flat_delivery_candidate;short_ambiguous_candidate,
test-00076,2,i'm not going to be ok,call me when you need me okay ?,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,6,22,False,False,False,0.0,0.296,flat_delivery_candidate;short_ambiguous_candidate,
test-00037,5,i hate leaving my friends and family,cool cause moving and leaving my friends and family is sooooooo at the top of my list,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,7,36,False,False,False,0.0,-0.1531,flat_delivery_candidate,
test-00050,4,i hate cleaning the bathroom,cleaning the bathroom what joy i feel,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,5,28,False,False,False,0.0,-0.5719,flat_delivery_candidate;short_ambiguous_candidate,
test-00057,4,this person is obnoxious,charisma personified on stage in the grand arcade,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,4,24,False,False,False,0.0,-0.4588,flat_delivery_candidate;short_ambiguous_candidate,
test-00056,4,chase is not as popular as he thinks,chase utley is ny's most popular visiting player,1,M5,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,sarcastic,not_sarcastic,8,36,False,False,False,0.0,-0.3252,flat_delivery_candidate,
test-00169,2,it's not fun at all,ain't it fun ? living in the real world ?,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,5,19,False,False,False,0.0,-0.4023,flat_delivery_candidate;short_ambiguous_candidate,
test-00145,4,i hate work,another night of work oh the joy,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,3,11,False,False,False,0.0,-0.5719,flat_delivery_candidate;short_ambiguous_candidate,
test-00054,3,child's observation mom laughs at dad's joke only when we have guests at home otherwise she gets angry,child's observation if mom laugh at dad's joke thn we have guests,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,18,102,False,False,False,0.0,0.2732,flat_delivery_candidate,
test-00168,9,the world is pretty bad,aint that much shit in the world,1,M6,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,sarcastic,5,23,False,False,False,0.0,-0.0772,flat_delivery_candidate;short_ambiguous_candidate,
test-00053,1,choosing a player just because of his team is not a good idea,choosing a player who has been out injured all season because he plays for arsenal is the first step for success drink beer instead,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,13,61,False,False,False,0.0,-0.3412,flat_delivery_candidate,
test-00052,5,chronic back pains and i have to go see a specialist soon for my back,chronic back pains and i have to go see a specialist soon for my back how great is that lol,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,15,69,False,False,False,0.0,-0.4215,flat_delivery_candidate,
test-00051,4,my supervisor wasn't helpful,clean files and saw notes from old job my supervisor at the time taught me so much how to not treat people i should thank him,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,4,28,False,False,False,0.0,-0.3252,flat_delivery_candidate;short_ambiguous_candidate,
test-00050,10,i hate cleaning the bathroom,cleaning the bathroom what joy i feel,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,5,28,False,False,False,0.0,-0.5719,flat_delivery_candidate;short_ambiguous_candidate,
test-00050,9,i hate cleaning the bathroom,cleaning the bathroom what joy i feel,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,5,28,False,False,False,0.0,-0.5719,flat_delivery_candidate;short_ambiguous_candidate,
test-00050,8,cleaning the bathroom really annoying,cleaning the bathroom what joy i feel,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,5,37,False,False,False,0.0,-0.4576,flat_delivery_candidate;short_ambiguous_candidate,
test-00050,5,i hate cleaning the bathroom,cleaning the bathroom what joy i feel,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,5,28,False,False,False,0.0,-0.5719,flat_delivery_candidate;short_ambiguous_candidate,
test-00050,3,cleaning the bathroom really annoying,cleaning the bathroom what joy i feel,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,5,37,False,False,False,0.0,-0.4576,flat_delivery_candidate;short_ambiguous_candidate,
test-00221,5,forgot to tag it,forgot to tag it,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,4,16,False,False,False,0.0,0.0,flat_delivery_candidate;short_ambiguous_candidate,
test-00047,4,i skipped that guy in my fantasy league,clearly we all took fulmer right ?,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,8,39,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00047,2,we did not,clearly we all took fulmer right ?,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,3,10,False,False,False,0.0,0.0,flat_delivery_candidate;short_ambiguous_candidate,
test-00168,4,the world is pretty bad,aint that much shit in the world,1,M6,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,sarcastic,5,23,False,False,False,0.0,-0.0772,flat_delivery_candidate;short_ambiguous_candidate,
test-00233,4,people need to get their priorities straight when addressing issues,clearly lgbt people in bathrooms are a danger to public safety definitely not the people that shoot innocent club patrons,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,10,67,False,False,False,0.0,0.2263,flat_delivery_candidate,
test-00234,4,i like to joke around,at its finest,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,5,21,False,False,False,0.0,0.5719,flat_delivery_candidate;positive_surface_wording_candidate;short_ambiguous_candidate,
test-00045,2,i love clevinger,clevinger makes me throw up,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,3,16,False,False,False,0.0,0.6369,flat_delivery_candidate;positive_surface_wording_candidate;short_ambiguous_candidate,
test-00045,1,i hate clevinger,clevinger makes me throw up,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,3,16,False,False,False,0.0,-0.5719,flat_delivery_candidate;short_ambiguous_candidate,
test-00042,5,disgusted with comcast,comcast flat refuses to change my network traffic routing glad to see their end product has improved,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,3,22,False,False,False,0.0,-0.5267,flat_delivery_candidate;short_ambiguous_candidate,
test-00041,5,i hate commuting,commuting is fun,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,3,16,False,False,False,0.0,-0.5719,flat_delivery_candidate;short_ambiguous_candidate,
test-00041,4,i hate commuting,commuting is fun,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,3,16,False,False,False,0.0,-0.5719,flat_delivery_candidate;short_ambiguous_candidate,
test-00041,3,commuting is not fun,commuting is fun,1,M6,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,sarcastic,4,20,False,False,False,0.0,-0.4023,flat_delivery_candidate;short_ambiguous_candidate,
test-00041,2,commuting is not fun,commuting is fun,1,M6,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,sarcastic,4,20,False,False,False,0.0,-0.4023,flat_delivery_candidate;short_ambiguous_candidate,
test-00041,1,commuting is not fun,commuting is fun,1,M6,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,sarcastic,4,20,False,False,False,0.0,-0.4023,flat_delivery_candidate;short_ambiguous_candidate,
test-00058,2,jones screwed that header up pretty bad,champions league quality header by jermaine jones there,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,7,39,False,False,False,0.0,-0.5423,flat_delivery_candidate,
test-00221,4,forgot to tag it,forgot to tag it,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,4,16,False,False,False,0.0,0.0,flat_delivery_candidate;short_ambiguous_candidate,
test-00075,4,i hate when people ignore me,calls getting ignored lol don't that mean you doing some good,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,6,28,False,False,False,0.0,-0.7351,flat_delivery_candidate;short_ambiguous_candidate,
test-00161,3,i remembered j r smith play for the cavs,almost forgot j r smith played for the cavs,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,9,40,False,False,False,0.0,0.34,flat_delivery_candidate;positive_surface_wording_candidate,
test-00075,2,i think i'm being ignored for something i've done,calls getting ignored lol don't that mean you doing some good,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,9,49,False,False,False,0.0,-0.3182,flat_delivery_candidate,
test-00074,5,this week has been the worst,can this week get any better ?,1,M5,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,sarcastic,not_sarcastic,6,28,False,False,False,0.0,-0.6249,flat_delivery_candidate;short_ambiguous_candidate,
test-00073,5,the racists should always be condemned,can we send the racists to africa amp they have help make africa great again lt for realz,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,6,38,False,False,False,0.0,-0.7506,flat_delivery_candidate;short_ambiguous_candidate,
test-00073,1,i don't like racists,can we send the racists to africa amp they have help make africa great again lt for realz,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,4,20,False,False,False,0.0,0.1877,flat_delivery_candidate;short_ambiguous_candidate,
test-00072,2,lebron carried the team,can you imagine if lebron had help ?,1,M1,sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,not_sarcastic,4,23,False,False,False,0.0,0.0,flat_delivery_candidate;short_ambiguous_candidate,
